2018-02-06 17:38:40.2337 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
2018-02-07 00:30:43.2484 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:32:43.2610 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:34:43.2737 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:36:43.2864 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:38:43.2990 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:40:43.3117 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:42:43.3244 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:44:43.3370 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:46:43.3497 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:48:43.3623 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:50:43.3750 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:52:43.3877 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:54:43.4003 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:56:43.4130 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:58:43.4257 | Debug | GameServer | Announcing self to master server... 
2018-02-07 00:58:53.4423 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__63_0(Object <p0>)
2018-02-07 01:00:43.4383 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:02:43.4510 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:04:43.4636 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:06:43.4763 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:08:43.4890 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:10:43.5016 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:12:43.5143 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:14:43.5270 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:16:43.5396 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:18:43.5523 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:20:43.5649 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:22:43.5776 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:24:43.5903 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:26:43.6029 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:28:43.6156 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:30:43.6282 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:32:43.6409 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:34:43.6536 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:36:43.6662 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:38:43.6789 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:40:43.6916 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:42:43.7042 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:44:43.7169 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:46:43.7295 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:48:43.7422 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:50:43.7549 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:52:43.7675 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:52:53.7842 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__63_0(Object <p0>)
2018-02-07 01:54:43.7802 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:56:43.7929 | Debug | GameServer | Announcing self to master server... 
2018-02-07 01:56:43.8085 | Error | GameServer | Failed to announce self: master server is not available at this time. 
2018-02-07 01:56:43.8085 | Debug | GameServer | System.Net.WebException: Der Remoteserver hat einen Fehler zurückgegeben: (503) Server nicht verfügbar.
   bei System.Net.WebClient.UploadDataInternal(Uri address, String method, Byte[] data, WebRequest& request)
   bei System.Net.WebClient.UploadData(Uri address, String method, Byte[] data)
   bei GrandTheftMultiplayer.Server.GameServer.<AnnounceSelfToMaster>b__66_0() System.Net.WebException: Der Remoteserver hat einen Fehler zurückgegeben: (503) Server nicht verfügbar.
   bei System.Net.WebClient.UploadDataInternal(Uri address, String method, Byte[] data, WebRequest& request)
   bei System.Net.WebClient.UploadData(Uri address, String method, Byte[] data)
   bei GrandTheftMultiplayer.Server.GameServer.<AnnounceSelfToMaster>b__66_0()
2018-02-07 01:58:43.8055 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:00:43.8182 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:02:43.8308 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:04:43.8435 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:06:43.8562 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:08:43.8688 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:10:43.8815 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:12:43.8941 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:14:43.9068 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:16:43.9195 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:18:43.9321 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:20:43.9448 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:22:43.9575 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:24:43.9701 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:26:43.9828 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:28:43.9954 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:30:44.0081 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:32:44.0208 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:34:44.0334 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:36:44.0461 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:38:44.0588 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:40:44.0714 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:42:44.0841 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:44:44.0967 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:46:44.1094 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:48:44.1221 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:50:44.1347 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:52:44.1474 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:54:44.1601 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:56:44.1727 | Debug | GameServer | Announcing self to master server... 
2018-02-07 02:58:44.1854 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:00:44.1980 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:02:44.2107 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:04:44.2233 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:06:44.2360 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:08:44.2487 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:10:44.2613 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:12:44.2740 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:14:44.2867 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:16:44.2993 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:18:44.3120 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:20:44.3247 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:22:44.3373 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:24:44.3500 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:26:44.3626 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:28:44.3753 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:30:44.3880 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:32:44.4006 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:34:44.4133 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:36:44.4260 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:38:44.4386 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:40:44.4513 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:42:44.4639 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:44:44.4766 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:46:44.4893 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:48:44.5019 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:50:44.5146 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:52:44.5273 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:54:44.5399 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:56:44.5526 | Debug | GameServer | Announcing self to master server... 
2018-02-07 03:58:44.5652 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:00:44.5779 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:02:44.5906 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:04:44.6032 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:06:44.6159 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:08:44.6285 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:10:44.6412 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:12:44.6539 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:14:44.6665 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:16:44.6792 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:18:44.6891 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:20:44.7017 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:22:44.7144 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:24:44.7271 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:26:44.7397 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:28:44.7524 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:30:44.7650 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:32:44.7777 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:34:44.7904 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:36:44.8030 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:38:44.8157 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:40:44.8283 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:42:44.8410 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:44:44.8537 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:46:44.8663 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:48:44.8790 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:50:44.8917 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:52:44.9043 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:54:44.9170 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:56:44.9296 | Debug | GameServer | Announcing self to master server... 
2018-02-07 04:58:44.9423 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:00:44.9550 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:02:44.9676 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:04:44.9803 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:06:44.9930 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:08:45.0056 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:10:45.0183 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:12:45.0309 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:14:45.0436 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:16:45.0563 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:18:45.0689 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:20:45.0816 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:22:45.0943 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:24:45.1069 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:26:45.1196 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:28:45.1322 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:30:45.1449 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:32:45.1576 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:34:45.1702 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:36:45.1829 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:38:45.1955 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:40:45.2082 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:42:45.2209 | Debug | GameServer | Announcing self to master server... 
2018-02-07 05:44:45.2335 | Debug | GameServer | Announcing self to master server... 
